episode,steps,accumulated_reward,enemies_shotdown,friends_shotdown,sucessful_attacks,interest_point_health,total_distance_traveled,state PURSUING,state HOLD - WAIT,state HOLD - RETURN,state HOLD - NO ENOUGH COMM,state HOLD - INTCPT,state GO HOLD INTCPT,state HOLD - SPREAD
112,1241,-13998.149524516382,40,17,20,60,0.0,7.20093766024467,91.17280785290455,0,0.08058017727639001,0.05860376529192001,1.48707054428247,0
113,1680,11053.292274005491,40,14,15,70,0.0,6.960034013605442,92.43197278911566,0,0.059523809523809514,0.042517006802721094,0.5059523809523809,0
114,1579,5388.5859840064195,40,15,15,70,0.0,5.232133287864764,93.61816144590054,0,0.06333122229259024,0.04384469235640863,1.0425293515857166,0
115,1568,-1306.1896060724814,40,16,18,64,0.0,2.34375,97.45960884353742,0,0.06377551020408163,0.05846088435374149,0.0744047619047619,0
116,1208,-17186.000806553886,40,16,21,58,0.0,2.2695916114790284,97.44067328918321,0,0.08278145695364239,0.06898454746136866,0.1379690949227373,0
117,1765,-556.148809926344,40,14,21,58,0.0,3.0433023067583975,96.77458518818291,0,0.056657223796033974,0.036422501011736136,0.08903278025091055,0
118,1394,-17181.901309815283,40,15,24,52,0.0,1.7547732038406356,98.00794614280984,0,0.07173601147776185,0.055181547290586025,0.11036309458117205,0
119,1671,2210.8731749707663,40,15,19,62,0.0,1.4915066979698937,97.39446669428717,0,0.059844404548174746,0.059844404548174746,0.9943377986465958,0
120,1512,1121.4902470970244,40,14,17,66,0.0,6.949168556311413,92.19104308390023,0,0.06613756613756612,0.047241118669690094,0.7464096749811036,0
121,1521,-2950.87543554935,40,12,18,64,0.0,0.6738987508218277,97.9454306377383,0,0.06574621959237345,0.0410913872452334,1.2738330046022355,0
122,1233,-8478.901321979394,40,15,17,66,0.0,0.19339946347245615,99.66311061201573,0,0.08110300081103003,0.06238692370079231,0,0
123,1835,-61.40068129429943,40,14,23,54,0.0,2.545737641105488,95.73374854028806,0,0.054495912806539516,0.04281821720513819,1.623199688594784,0
124,1573,4988.318541477769,40,11,15,70,0.0,4.139710556822857,95.3554466923451,0,0.06357279084551813,0.05983321491342882,0.38143674507310865,0
125,1654,7795.072760246374,40,15,16,68,0.0,7.617896009673518,91.06594735373453,0,0.060459492140266,0.1441726351037113,1.1115245093479673,0
126,1941,11790.097422406257,40,16,18,64,0.0,3.267216211574789,96.0844925296239,0,0.051519835136527574,0.03863987635239567,0.558131547312382,0
127,1675,-1111.792617740665,40,14,20,60,0.0,0.14925373134328357,98.8997867803838,0,0.05970149253731341,0.04264392324093817,0.8486140724946695,0
